#单点定位程序结果文件
#年 ,月,日,时,分,秒,           X(m)        sigmaX(m)         Y(m)        sigmaY(m)        Z(m)         sigmaZ(m)     PDOP  卫星数
2013, 4,22, 1,19, 0.000,  -2831742.029,  3.7811170316,   4675684.781,  3.7811170316,   3275380.950,  3.7811170316    1.327 10
2013, 4,22, 1,19,30.000,  -2831739.972,  3.7791200871,   4675684.772,  3.7791200871,   3275379.053,  3.7791200871    1.327 10
2013, 4,22, 1,20, 0.000,  -2831741.614,  3.7771296922,   4675684.959,  3.7771296922,   3275380.617,  3.7771296922    1.328 10
2013, 4,22, 1,20,30.000,  -2831742.518,  3.7751460375,   4675686.433,  3.7751460375,   3275380.464,  3.7751460375    1.328 10
2013, 4,22, 1,21, 0.000,  -2831742.089,  3.7731690162,   4675684.809,  3.7731690162,   3275379.593,  3.7731690162    1.329 10
2013, 4,22, 1,21,30.000,  -2831740.167,  3.7711989092,   4675685.796,  3.7711989092,   3275377.390,  3.7711989092    1.329 10
2013, 4,22, 1,22, 0.000,  -2831740.697,  3.7692354374,   4675685.451,  3.7692354374,   3275378.565,  3.7692354374    1.330 10
2013, 4,22, 1,22,30.000,  -2831741.352,  3.7672786752,   4675685.345,  3.7672786752,   3275379.018,  3.7672786752    1.330 10
2013, 4,22, 1,23, 0.000,  -2831741.641,  3.7653288022,   4675687.236,  3.7653288022,   3275379.388,  3.7653288022    1.331 10
2013, 4,22, 1,23,30.000,  -2831742.469,  3.7633855295,   4675686.831,  3.7633855295,   3275379.806,  3.7633855295    1.331 10
2013, 4,22, 1,24, 0.000,  -2831741.506,  3.7614492987,   4675688.249,  3.7614492987,   3275380.941,  3.7614492987    1.332 10
2013, 4,22, 1,24,30.000,  -2831741.352,  3.7595196220,   4675687.769,  3.7595196220,   3275381.035,  3.7595196220    1.332 10
2013, 4,22, 1,25, 0.000,  -2831741.637,  3.7575966129,   4675687.710,  3.7575966129,   3275379.554,  3.7575966129    1.333 10
2013, 4,22, 1,25,30.000,  -2831740.928,  3.7556804357,   4675686.174,  3.7556804357,   3275379.063,  3.7556804357    1.334 10
2013, 4,22, 1,26, 0.000,  -2831741.239,  3.7537709975,   4675686.358,  3.7537709975,   3275378.520,  3.7537709975    1.334 10
2013, 4,22, 1,26,30.000,  -2831741.739,  3.7518684293,   4675687.571,  3.7518684293,   3275380.139,  3.7518684293    1.335 10
2013, 4,22, 1,27, 0.000,  -2831741.278,  3.7499725979,   4675688.537,  3.7499725979,   3275380.235,  3.7499725979    1.335 10
2013, 4,22, 1,27,30.000,  -2831741.672,  3.7480832553,   4675687.781,  3.7480832553,   3275378.913,  3.7480832553    1.336 10
2013, 4,22, 1,28, 0.000,  -2831741.667,  3.7462007061,   4675687.094,  3.7462007061,   3275378.649,  3.7462007061    1.336 10
2013, 4,22, 1,28,30.000,  -2831742.127,  3.7443249181,   4675687.909,  3.7443249181,   3275379.595,  3.7443249181    1.337 10
2013, 4,22, 1,29, 0.000,  -2831741.640,  3.7424558366,   4675688.299,  3.7424558366,   3275380.319,  3.7424558366    1.338 10
2013, 4,22, 1,29,30.000,  -2831740.626,  3.7405933711,   4675688.317,  3.7405933711,   3275380.020,  3.7405933711    1.338 10
2013, 4,22, 1,30, 0.000,  -2831738.790,  3.7387374926,   4675686.537,  3.7387374926,   3275379.621,  3.7387374926    1.339 10
2013, 4,22, 1,30,30.000,  -2831740.257,  3.7368880715,   4675687.904,  3.7368880715,   3275379.636,  3.7368880715    1.339 10
2013, 4,22, 1,31, 0.000,  -2831740.834,  3.7350452231,   4675688.007,  3.7350452231,   3275380.035,  3.7350452231    1.340 10
2013, 4,22, 1,31,30.000,  -2831741.388,  3.7332089220,   4675689.102,  3.7332089220,   3275380.201,  3.7332089220    1.340 10
2013, 4,22, 1,32, 0.000,  -2831741.620,  3.7313790154,   4675688.838,  3.7313790154,   3275379.479,  3.7313790154    1.341 10
2013, 4,22, 1,32,30.000,  -2831743.113,  3.7295555285,   4675690.208,  3.7295555285,   3275379.330,  3.7295555285    1.342 10
2013, 4,22, 1,33, 0.000,  -2831740.942,  3.7277386075,   4675689.468,  3.7277386075,   3275378.105,  3.7277386075    1.342 10
2013, 4,22, 1,33,30.000,  -2831739.598,  3.7259280219,   4675688.687,  3.7259280219,   3275378.585,  3.7259280219    1.343 10
2013, 4,22, 1,34, 0.000,  -2831740.565,  3.7241235520,   4675688.111,  3.7241235520,   3275379.124,  3.7241235520    1.343 10
2013, 4,22, 1,34,30.000,  -2831742.177,  3.7223253380,   4675688.569,  3.7223253380,   3275380.445,  3.7223253380    1.344 10
2013, 4,22, 1,35, 0.000,  -2831740.752,  3.7205334726,   4675689.460,  3.7205334726,   3275379.019,  3.7205334726    1.344 10
2013, 4,22, 1,35,30.000,  -2831740.745,  3.7187476323,   4675689.473,  3.7187476323,   3275378.559,  3.7187476323    1.345 10
2013, 4,22, 1,36, 0.000,  -2831738.672,  3.2514802850,   4675685.163,  3.2514802850,   3275377.763,  3.2514802850    1.415  9
